,id,label,modularity_class
6340,ice-cubes,ice-cubes,NNS
6341,jake,jake,NN
6342,pilots,pilots,NNS
6343,halicopter,halicopter,NN
6344,wets,wets,NNS
6345,aerodum,aerodum,NN
6346,champagne,champagne,NN
6347,pourd,pourd,NN
6348,guitasr,guitasr,NNS
6349,williams,williams,NNS
6350,colours,colours,NNS
6351,jogger,jogger,NN
6352,ink,ink,NN
6353,become,become,NN
6354,dye,dye,NN
6355,clip-board,clip-board,NN
6356,ray,ray,NN
6357,enthusiasm,enthusiasm,NN
6358,anthem,anthem,NN
6359,salute,salute,NN
6360,shut,shut,NN
6361,nation,nation,NN
6362,saluting,saluting,NN
6363,hedgehod,hedgehod,NN
6364,hodgehog,hodgehog,NN
6365,wowÔ,wowÔ,NN
6366,frolicking,frolicking,NN
6367,trough,trough,NN
6368,snout,snout,NN
6369,crocodiles,crocodiles,NNS
6370,aligator,aligator,NN
6371,alligators,alligators,NNS
6372,cookies,cookies,NNS
6373,ditch,ditch,NN
6374,hidden,hidden,NN
6375,present,present,NN
6376,hide,hide,NN
6377,seek,seek,NN
6378,Camera,Camera,NN
6379,waving,waving,NN
6380,paw/trying,paw/trying,NN
6381,hubby,hubby,NN
6382,tamator,tamator,NN
6383,takeover,takeover,NN
6384,grin,grin,NN
6385,mower,mower,NN
6386,winging,winging,NN
6387,Boxers,Boxers,NNS
6388,other..,other..,NN
6389,sp,sp,NN
6390,balasubramanyam,balasubramanyam,NN
6391,Ok,Ok,NN
6392,code,code,NN
6393,tells,tells,NNS
6394,experiences,experiences,NNS
6395,burning,burning,NN
6396,passengers,passengers,NNS
6397,youth,youth,NN
6398,Road,Road,NN
6399,polygon,polygon,NN
6400,X,X,NN
6401,erase,erase,NN
6402,touchscreen,touchscreen,NN
6403,respond,respond,NN
6404,programming,programming,NN
6405,compter,compter,NN
6406,white-board,white-board,NN
6407,markers,markers,NNS
6408,tricycles,tricycles,NNS
6409,Small,Small,NN
6410,interest,interest,NN
6411,steer,steer,NN
6412,TITELS,TITELS,NN
6413,Jackass,Jackass,NN
6414,begining,begining,NN
6415,jackass,jackass,NN
6416,traler,traler,NN
6417,cheesecloth,cheesecloth,NN
6418,mosture,mosture,NN
6419,culte,culte,NN
6420,things.Very,things.Very,NN
6421,katlet,katlet,NN
6422,sketes,sketes,NNS
6423,chin-up,chin-up,NN
6424,Look,Look,NN
6425,Face,Face,NN
6426,fr..,fr..,NN
6427,pullups,pullups,NNS
6428,raccoon,raccoon,NN
6429,flees,flees,NNS
6430,mongoose,mongoose,NN
6431,vijoy,vijoy,NN
6432,reeling,reeling,NN
6433,ANIMAL,ANIMAL,NN
6434,loire,loire,NN
6435,lorie,lorie,NN
6436,toed,toed,NN
6437,Tortoise,Tortoise,NN
6438,slaw,slaw,NN
6439,lamp,lamp,NN
6440,streetlight,streetlight,NN
6441,devices,devices,NNS
6442,lightpost,lightpost,NN
6443,electron,electron,NN
6444,lightning,lightning,NN
6445,Electrictricity,Electrictricity,NN
6446,Electricity,Electricity,NN
6447,lightening,lightening,NN
6448,satellite,satellite,NN
6449,receiver,receiver,NN
6450,clilp,clilp,NN
6451,geogrphinc,geogrphinc,NNS
6452,flare,flare,NN
6453,tracers,tracers,NNS
6454,blips,blips,NNS
6455,tracer,tracer,NN
6456,ammunition,ammunition,NN
6457,bloon,bloon,NN
6458,loud,loud,NN
6459,read,read,NN
6460,text,text,NN
6461,aloud,aloud,NN
6462,express,express,NN
6463,mate,mate,NN
6464,article,article,NN
6465,essay,essay,NN
6466,Clouds,Clouds,NNS
6467,roof-top,roof-top,NN
6468,roofs,roofs,NN
6469,tall,tall,NN
6470,cyclerace,cyclerace,NN
6471,macaskill,macaskill,NN
6472,staut,staut,NN
6473,overlay,overlay,NN
6474,presents,presents,NNS
6475,Acrobatics,Acrobatics,NNS
6476,biycycles,biycycles,NNS
6477,BUILDING,BUILDING,NN
6478,SHOWING,SHOWING,NN
6479,almira,almira,NN
6480,dedication,dedication,NN
6481,ignores,ignores,NNS
6482,ghetto,ghetto,NN
6483,Spring,Spring,NN
6484,armchair,armchair,NN
6485,dreams,dreams,NNS
6486,confessions,confessions,NNS
6487,visit,visit,NN
6488,peice,peice,NN
6489,Slices,Slices,NNS
6490,prons,prons,NNS
6491,peeling,peeling,NN
6492,pat,pat,NN
6493,simbu,simbu,NN
6494,groung,groung,NN
6495,breking,breking,NN
6496,baloons,baloons,NNS
6497,breaking,breaking,NN
6498,meatball,meatball,NN
6499,sheer,sheer,NN
6500,climber,climber,NN
6501,rockface,rockface,NN
6502,trucking,trucking,NN
6503,upland,upland,NN
6504,smokes,smokes,NNS
6505,smoker,smoker,NN
6506,clump,clump,NN
6507,gardening,gardening,NN
6508,teammate,teammate,NN
6509,mid-field,mid-field,NN
6510,tamarind,tamarind,NN
6511,learn,learn,NN
6512,Floor,Floor,NN
6513,valapalam,valapalam,NN
6514,senthil-valapalam,senthil-valapalam,NN
6515,senthil,senthil,NN
6516,joking,joking,NN
6517,queens,queens,NNS
6518,slugs,slugs,NNS
6519,shotgun1,shotgun1,NN
6520,usage,usage,NN
6521,lumber,lumber,NN
6522,Inmates,Inmates,NNS
6523,axes,axes,NNS
6524,woodcutters,woodcutters,NNS
6525,handsaws,handsaws,NNS
6526,cutters,cutters,NNS
6527,splitting,splitting,NN
6528,cuters,cuters,NNS
6529,woood,woood,NN
6530,e-mail,e-mail,NN
6531,email,email,NN
6532,personals,personals,NNS
6533,coumpter,coumpter,NN
6534,wing,wing,NN
6535,drumstick,drumstick,NN
6536,peop,peop,NN
6537,society,society,NN
6538,age,age,NN
6539,foreleg,foreleg,NN
6540,gunfire,gunfire,NN
6541,televison,televison,NN
6542,Firecrackers,Firecrackers,NNS
6543,firecrackers,firecrackers,NNS
6544,Steam,Steam,NN
6545,billowing,billowing,NN
6546,saws,saws,NNS
6547,sawing,sawing,NN
6548,fronds,fronds,NNS
6549,jackal,jackal,NN
6550,grass-field,grass-field,NN
6551,coyote,coyote,NN
6552,Predator,Predator,NN
6553,insearch,insearch,NN
6554,jackel,jackel,NN
6555,discussion,discussion,NN
6556,anbae,anbae,NN
6557,shivam,shivam,NN
6558,hassan,hassan,NN
6559,madhavan,madhavan,NN
6560,scares,scares,NNS
6561,Conversation,Conversation,NN
6562,delivery,delivery,NN
6563,cheque,cheque,NN
6564,answers,answers,NNS
6565,kamalhasan,kamalhasan,NNS
6566,conversion,conversion,NN
6567,thousands,thousands,NNS
6568,Balls,Balls,NNS
6569,Balloons,Balloons,NNS
6570,bouncing,bouncing,NN
6571,bounce,bounce,NN
6572,balles,balles,NNS
6573,random,random,NN
6574,dumbassssss,dumbassssss,NN
6575,permission,permission,NN
6576,sony,sony,NN
6577,forÔ,forÔ,NN
6578,purppose,purppose,NN
6579,thisi,thisi,NN
6580,everything,everything,NN
6581,add,add,NN
6582,Tons,Tons,NNS
6583,Bravia-Balls,Bravia-Balls,NNS
6584,Millions,Millions,NNS
6585,rally,rally,NN
6586,racecars,racecars,NNS
6587,Racecars,Racecars,NNS
6588,kneels,kneels,NNS
6589,creeper,creeper,NN
6590,hockey,hockey,NN
6591,pads,pads,NNS
6592,padding,padding,NN
6593,goalee,goalee,NN
6594,collapses,collapses,NNS
6595,sniffs,sniffs,NNS
6596,gelato,gelato,NN
6597,lamb,lamb,NN
6598,personis,personis,NN
6599,overboard,overboard,NN
6600,traveller,traveller,NN
6601,hostage,hostage,NN
6602,sucks,sucks,NNS
6603,orangutang,orangutang,NN
6604,cougar,cougar,NN
6605,puma,puma,NN
6606,hillock,hillock,NN
6607,bobcat,bobcat,NN
6608,myÔ,myÔ,NN
6609,bck,bck,NN
6610,phantom,phantom,NN
6611,shakes,shakes,NNS
6612,oar,oar,NN
6613,jurney,jurney,NN
6614,wrasslin,wrasslin,NN
6615,operator,operator,NN
6616,chatterbox,chatterbox,NN
6617,smiley,smiley,NN
6618,cooing,cooing,NN
6619,vbaby,vbaby,NN
6620,mimes,mimes,NNS
6621,stilts,stilts,NNS
6622,hill.I,hill.I,NN
6623,someoneÔ,someoneÔ,NN
6624,younger.Everyone,younger.Everyone,NN
6625,bamboos,bamboos,NN
6626,cuteness,cuteness,NN
6627,gibbon,gibbon,NN
6628,huku,huku,NN
6629,pototo,pototo,NN
6630,russet,russet,NN
6631,mas-arum,mas-arum,NN
6632,shiitake,shiitake,NN
6633,carriages,carriages,NNS
6634,caw-carts,caw-carts,NNS
6635,cabs,cabs,NN
6636,wagons,wagons,NNS
6637,bullock-carts,bullock-carts,NNS
6638,caravans,caravans,NNS
6639,bullock,bullock,NN
6640,gameboy,gameboy,NN
6641,psp,psp,NN
6642,upset,upset,NN
6643,turbo,turbo,NN
6644,stopping,stopping,NN
6645,cylinder,cylinder,NN
6646,tURBO,tURBO,NN
6647,jomp,jomp,NN
6648,struck,struck,NN
6649,machiene,machiene,NN
6650,modelling,modelling,NN
6651,runinng,runinng,NN
6652,stole,stole,NN
6653,destination,destination,NN
6654,eaching,eaching,NN
6655,‡Æµ‡Ææ‡Æ∞‡ØÅ‡Æï‡Æø‡Æ±‡Ææ‡Æ≥‡Øç,‡Æµ‡Ææ‡Æ∞‡ØÅ‡Æï‡Æø‡Æ±‡Ææ‡Æ≥‡Øç,NN
6656,gisl,gisl,NN
6657,sixties,sixties,NNS
6658,curling,curling,NN
6659,barefoot,barefoot,NN
6660,omlet,omlet,NN
6661,rool,rool,NN
6662,tree-trunk,tree-trunk,NN
6663,rainy,rainy,NN
6664,diversity.child,diversity.child,NN
6665,paddles,paddles,NNS
6666,JUMPING,JUMPING,NN
6667,dachsund,dachsund,NN
6668,wiming,wiming,NN
6669,era,era,NN
6670,idea,idea,NN
6671,menu,menu,NN
6672,wastebasket,wastebasket,NN
6673,cutsa,cutsa,NN
6674,trash,trash,NN
6675,trashcan,trashcan,NN
6676,Swords,Swords,NNS
6677,Salmon,Salmon,NN
6678,peaces,peaces,NNS
6679,Parchment,Parchment,NN
6680,salom,salom,NN
6681,bake,bake,NN
6682,dush,dush,NN
6683,reciepe,reciepe,NN
6684,subway,subway,NN
6685,tressel,tressel,NN
6686,waterway,waterway,NN
6687,otters,otters,NNS
6688,Otters,Otters,NNS
6689,se,se,NN
6690,ottar,ottar,NN
6691,hamlet,hamlet,NN
6692,mount,mount,NN
6693,bike..,bike..,NN
6694,hiyajiru,hiyajiru,NN
6695,mackerel,mackerel,NN
6696,forests,forests,NNS
6697,othe,othe,NN
6698,mating,mating,NN
6699,tango,tango,NN
6700,telephones,telephones,NNS
6701,hours,hours,NNS
6702,talkig,talkig,NNS
6703,calls,calls,NNS
6704,guyÔ,guyÔ,NN
6705,horizon,horizon,NN
6706,coconut,coconut,NN
6707,refreshing,refreshing,NN
6708,rising,rising,NN
6709,east,east,NN
6710,dragonfly,dragonfly,NN
6711,butterfly,butterfly,NN
6712,mosquito,mosquito,NN
6713,fail,fail,NN
6714,sequel,sequel,NN
6715,straight,straight,NN
6716,vodka,vodka,NN
6717,gerbal,gerbal,NN
6718,rises,rises,NNS
6719,Bombs,Bombs,NNS
6720,Explosions,Explosions,NNS
6721,emanates,emanates,NNS
6722,bungalow,bungalow,NN
6723,barding,barding,NN
6724,mirs,mirs,NNS
6725,ramadi,ramadi,NN
6726,mlrs,mlrs,NN
6727,explosions,explosions,NNS
6728,bombardings,bombardings,NNS
6729,snipers,snipers,NNS
6730,occurs,occurs,NNS
6731,Reactions,Reactions,NNS
6732,happend,happend,NN
6733,billows,billows,NNS
6734,robes,robes,NNS
6735,Place,Place,NN
6736,preview,preview,NN
6737,showers,showers,NNS
6738,sludge,sludge,NN
6739,mops,mops,NNS
6740,weigh,weigh,NN
6741,excersice,excersice,NN
6742,upsatair,upsatair,NN
6743,pistols,pistols,NNS
6744,onther,onther,NN
6745,dialogues,dialogues,NNS
6746,revolvers,revolvers,NNS
6747,outstretched,outstretched,NN
6748,symbol,symbol,NN
6749,rules,rules,NNS
6750,zelda,zelda,NN
6751,glowing,glowing,NN
6752,lEGEND,lEGEND,NN
6753,layup,layup,NN
6754,inmate,inmate,NN
6755,rating,rating,NN
6756,dwayane,dwayane,NN
6757,lay-up,lay-up,NN
6758,turnaround,turnaround,NN
6759,Bears,Bears,NNS
6760,topmost,topmost,NN
6761,taer,taer,NN
6762,acar,acar,NN
6763,Commands,Commands,NNS
6764,part4,part4,NN
6765,begetables,begetables,NNS
6766,birthday,birthday,NN
6767,climb,climb,NN
6768,mechanic,mechanic,NN
6769,loudspeaker,loudspeaker,NN
6770,stereo,stereo,NN
6771,groove,groove,NN
6772,compression,compression,NN
6773,vintage,vintage,NN
6774,speakers,speakers,NNS
6775,Vintage,Vintage,NN
6776,Speakers,Speakers,NNPS
6777,waveguide,waveguide,NN
6778,roast,roast,NN
6779,haunch,haunch,NN
6780,chuckroll,chuckroll,NN
6781,ab,ab,NN
6782,abs,abs,NN
6783,abe,abe,NN
6784,surfer,surfer,NN
6785,Mantis,Mantis,NN
6786,mantis,mantis,NN
6787,grass-hoper,grass-hoper,NN
6788,grasshopper,grasshopper,NN
6789,preying,preying,NN
6790,praying,praying,NN
6791,hopper,hopper,NN
6792,flails,flails,NNS
6793,pretending,pretending,NN
6794,tantrum,tantrum,NN
6795,temper,temper,NN
6796,jsut,jsut,NN
6797,aircrafts,aircrafts,NNS
6798,co-dancers,co-dancers,NNS
6799,dasavatharam,dasavatharam,NN
6800,malayalam,malayalam,NN
6801,Talk,Talk,NN
6802,panneer,panneer,NN
6803,butter/margarine,butter/margarine,NN
6804,intsruments,intsruments,NNS
6805,percussion,percussion,NN
6806,accordion,accordion,NN
6807,chores,chores,NNS
6808,questions,questions,NNS
6809,nut,nut,NN
6810,squirrel=l,squirrel=l,NN
6811,ardilla,ardilla,NN
6812,coreana,coreana,NN
6813,freaks,freaks,NNS
6814,dude,dude,NN
6815,layd,layd,NN
6816,Yakibuta,Yakibuta,NNS
6817,Ramen,Ramen,NNS
6818,eagg,eagg,NN
6819,comment,comment,NN
6820,Comments,Comments,NNS
6821,dialog,dialog,NN
6822,Cabbage,Cabbage,NN
6823,cabbahe,cabbahe,NN
6824,border,border,NN
6825,formulas,formulas,NNS
6826,mathematics,mathematics,NNS
6827,algebra,algebra,NN
6828,sums,sums,NNS
6829,insides,insides,NNS
6830,ceera,ceera,NN
6831,hte,hte,NN
6832,volleyball,volleyball,NN
6833,volleyballs,volleyballs,NNS
6834,volley,volley,NN
6835,hitting,hitting,NN
6836,learnig,learnig,NN
6837,spiking,spiking,NN
6838,serve,serve,NN
6839,six-pack,six-pack,NN
6840,purchases,purchases,NNS
6841,ark,ark,NN
6842,toasts,toasts,NNS
6843,wepper,wepper,NN
6844,odions,odions,NNS
6845,ndog,ndog,NN
6846,duckling,duckling,NN
6847,chick,chick,NN
6848,dogsÔ,dogsÔ,NN
6849,hmmmmm,hmmmmm,NN
6850,pratices,pratices,NNS
6851,complaint,complaint,NN
6852,haashan,haashan,NN
6853,advise,advise,NN
6854,thevar,thevar,NN
6855,magan,magan,NN
6856,cajol,cajol,NN
6857,discus,discus,NN
6858,Flour,Flour,NN
6859,maida,maida,NN
6860,travels,travels,NNS
6861,trolly,trolly,NN
6862,statistics,statistics,NNS
6863,manjoying,manjoying,NN
6864,molasses,molasses,NNS
6865,meals,meals,NNS
6866,cape,cape,NN
6867,intruder,intruder,NN
6868,videois,videois,NN
6869,PLAN,PLAN,NN
6870,butÔ,butÔ,NN
6871,nitrogen,nitrogen,NN
6872,experiment,experiment,NN
6873,tell,tell,NN
6874,steam,steam,NN
6875,liquit,liquit,NN
6876,vat,vat,NN
6877,withnitrigen,withnitrigen,NN
6878,presses,presses,NNS
6879,jumper,jumper,NN
6880,aslices,aslices,NNS
6881,shallots,shallots,NNS
6882,enter,enter,NN
6883,tootsies,tootsies,NNS
6884,tatoties,tatoties,NNS
6885,cut-out,cut-out,NN
6886,flap,flap,NN
6887,fix,fix,NN
6888,Powder,Powder,NN
6889,citrus,citrus,NN
6890,lemon-juice,lemon-juice,NN
6891,Lemons,Lemons,NNS
6892,lemons,lemons,NNS
6893,lasanga,lasanga,NN
6894,squeezer,squeezer,NN
6895,SQUEEZING,SQUEEZING,NN
6896,Trains,Trains,NNS
6897,traing,traing,NN
6898,arrives,arrives,NNS
6899,departs,departs,NNS
6900,taine,taine,NN
6901,ralilway,ralilway,NN
6902,diesel,diesel,NN
6903,halts,halts,NNS
6904,slows,slows,NNS
6905,stics,stics,NNS
6906,exsize,exsize,NN
6907,rooom,rooom,NN
6908,aerobiscs,aerobiscs,NNS
6909,outs,outs,NNS
6910,beg,beg,NN
6911,mercy,mercy,NN
6912,wand,wand,NN
6913,along,along,NN
6914,ahnd,ahnd,NN
6915,blower,blower,NN
6916,lifesize,lifesize,NN
6917,Bubbles,Bubbles,NNS
6918,Thing,Thing,NN
6919,record,record,NN
6920,bigest,bigest,NN
6921,announcer,announcer,NN
6922,xD,xD,NN
6923,frustration,frustration,NN
6924,bedsheets,bedsheets,NNS
6925,marsh,marsh,NN
6926,marshland,marshland,NN
6927,primate/monkey,primate/monkey,NN
6928,amonkey,amonkey,NN
6929,langur,langur,NN
6930,swamp,swamp,NN
6931,application,application,NN
6932,spout,spout,NN
6933,dispenser,dispenser,NN
6934,cilantro,cilantro,NN
6935,mitsuba,mitsuba,NN
6936,thje,thje,NN
6937,recognition,recognition,NN
6938,hourse,hourse,NN
6939,winter,winter,NN
6940,voltage,voltage,NN
6941,xhildren,xhildren,NNS
6942,receip,receip,NN
6943,Frances,Frances,NNS
6944,billboard,billboard,NN
6945,contestant,contestant,NN
6946,tetris,tetris,NNS
6947,swab,swab,NN
6948,applicator,applicator,NN
6949,amd,amd,NN
6950,techneques,techneques,NNS
6951,apply,apply,NN
6952,boar,boar,NN
6953,quicker,quicker,NN
6954,timing/temperature,timing/temperature,NN
6955,knobs,knobs,NN
6956,owen,owen,NN
6957,rib,rib,NN
6958,tempreture,tempreture,NN
6959,cookingfordads.com,cookingfordads.com,NN
6960,ideas,ideas,NNS
6961,description,description,NN
6962,Shop,Shop,NN
6963,paion,paion,NN
6964,clop,clop,NN
6965,efforts,efforts,NNS
6966,cockfight,cockfight,NN
6967,Roosters,Roosters,NNS
6968,cocks,cocks,NNS
6969,derbie,derbie,NN
6970,Cocks,Cocks,NNS
6971,Spectators,Spectators,NNS
6972,Derbies,Derbies,NNS
6973,complete,complete,NN
6974,referee,referee,NN
6975,knit,knit,NN
6976,sisser,sisser,NN
6977,shocks,shocks,NNS
6978,wool,wool,NN
6979,dressmakers,dressmakers,NNS
6980,egs,egs,NN
6981,Depression,Depression,NN
6982,depression,depression,NN
6983,yone,yone,NN
6984,actroress,actroress,NN
6985,shireya,shireya,NN
6986,mazhai,mazhai,NN
6987,dancin,dancin,NN
6988,Actor,Actor,NN
6989,shreya,shreya,NN
6990,railway-track,railway-track,NN
6991,coast,coast,NN
6992,harbor,harbor,NN
6993,trin,trin,NN
6994,Everyone,Everyone,NN
6995,transport,transport,NN
6996,trains,trains,NNS
6997,jobs,jobs,NNS
6998,footpath,footpath,NN
6999,squegees,squegees,NNS
7000,whyper,whyper,NN
7001,squeegee,squeegee,NN
7002,wiper,wiper,NN
7003,wipers,wipers,NNS
7004,newsdesk,newsdesk,NN
7005,Reporters,Reporters,NNS
7006,anchors,anchors,NNS
7007,newscasters,newscasters,NNS
7008,reporting,reporting,NN
7009,workplace,workplace,NN
7010,shootin,shootin,NN
7011,spaker,spaker,NN
7012,casting,casting,NN
7013,crowds,crowds,NNS
7014,News,News,NN
7015,casters,casters,NNS
7016,readers,readers,NNS
7017,Newsreaders,Newsreaders,NNS
7018,beaters,beaters,NNS
7019,fcr,fcr,NN
7020,icecreem,icecreem,NN
7021,ice-cream,ice-cream,NN
7022,stirrer,stirrer,NN
7023,cool,cool,NN
7024,lgo,lgo,NN
7025,waight,waight,NN
7026,imitates,imitates,NNS
7027,achive,achive,NN
7028,cigarettes,cigarettes,NNS
7029,plucker,plucker,NN
7030,tweezers,tweezers,NNS
7031,plucking,plucking,NN
7032,tweezer,tweezer,NN
7033,fleeing,fleeing,NN
7034,shelter,shelter,NN
7035,stroller,stroller,NN
7036,pram,pram,NN
7037,walker,walker,NN
7038,moll,moll,NN
7039,choir,choir,NN
7040,holy,holy,NN
7041,goers,goers,NNS
7042,hymn,hymn,NN
7043,bible,bible,NN
7044,juicy,juicy,NN
7045,Tomato,Tomato,NN
7046,dollar,dollar,NN
7047,bill,bill,NN
7048,signature,signature,NN
7049,dollor,dollor,NN
7050,portrait,portrait,NN
7051,jail,jail,NN
7052,gesture,gesture,NN
7053,doubt,doubt,NN
7054,stories,stories,NNS
7055,Characters,Characters,NNS
7056,kunfu,kunfu,NNS
7057,teases,teases,NNS
7058,cells,cells,NNS
7059,yuzu,yuzu,NN
7060,pince,pince,NN
7061,strums,strums,NNS
7062,curd,curd,NN
7063,buttermilk,buttermilk,NN
7064,Beans,Beans,NNS
7065,olives,olives,NNS
7066,knuckles,knuckles,NNS
7067,origin,origin,NN
7068,chillie,chillie,NN
7069,greenchillies,greenchillies,NNS
7070,glassess,glassess,NN
7071,Cougar,Cougar,NN
7072,yahoo,yahoo,NN
7073,messenger,messenger,NN
7074,speds,speds,NNS
7075,sunglass,sunglass,NN
7076,mannequin,mannequin,NN
7077,fists,fists,NNS
7078,manikin,manikin,NN
7079,tab,tab,NN
7080,floyd,floyd,NN
7081,learning,learning,NN
7082,homme,homme,NN
7083,plante,plante,NN
7084,clou,clou,NN
7085,lense,lense,NN
7086,neil,neil,NN
7087,strongness,strongness,NN
7088,lens,lens,NN
7089,nikonD90,nikonD90,NNS
7090,canon,canon,NN
7091,camara,camara,NN
7092,toughness,toughness,NN
7093,chikken,chikken,NN
7094,'Street,'Street,NN
7095,bonnet,bonnet,NN
7096,bonut,bonut,NN
7097,parody,parody,NN
7098,ponnumani,ponnumani,NN
7099,sawndharya,sawndharya,NN
7100,piggy,piggy,NN
7101,squerel,squerel,NN
7102,piping,piping,NN
7103,hollowen,hollowen,NN
7104,meditating,meditating,NN
7105,visuals,visuals,NNS
7106,sleds,sleds,NNS
7107,sleigh,sleigh,NN
7108,sledding,sledding,NN
7109,dogsleds,dogsleds,NNS
7110,icebergs,icebergs,NN
7111,Sleds,Sleds,NNS
7112,sladge,sladge,NN
7113,doges,doges,NNS
7114,TEACHING,TEACHING,NN
7115,overview,overview,NN
7116,DVD,DVD,NN
7117,tunes,tunes,NNS
7118,instraments,instraments,NNS
7119,pea,pea,NN
7120,ladiesfinger,ladiesfinger,NN
7121,pyramid,pyramid,NN
7122,HITTING,HITTING,NN
7123,cratty,cratty,NN
7124,meterials,meterials,NNS
7125,imagwe,imagwe,NN
7126,viper,viper,NN
7127,unique,unique,NN
7128,roping,roping,NN
7129,rop,rop,NN
7130,trics,trics,NNS
7131,interlinks,interlinks,NNS
7132,strand,strand,NN
7133,wands,wands,NNS
7134,artistry,artistry,NN
7135,bubles,bubles,NNS
7136,tenner,tenner,NN
7137,rage,rage,NN
7138,Bedouins,Bedouins,NNS
7139,tent,tent,NN
7140,flights,flights,NNS
7141,panic,panic,NN
7142,meatballs,meatballs,NNS
7143,Meatballs,Meatballs,NNS
7144,italion,italion,NN
7145,moan,moan,NN
7146,meat-balls,meat-balls,NNS
7147,costmetics,costmetics,NNS
7148,eye-shadow,eye-shadow,NN
7149,shading,shading,NN
7150,eyelash,eyelash,NN
7151,blushers,blushers,NNS
7152,choppin,choppin,NN
7153,vegetabels,vegetabels,NNS
7154,eights,eights,NNS
7155,dtunt,dtunt,NN
7156,m,m,NN
7157,stant,stant,NN
7158,BIKE,BIKE,NN
7159,guiatar,guiatar,NN
7160,impression,impression,NN
7161,gesticulating,gesticulating,NN
7162,pawing,pawing,NN
7163,wwf,wwf,NN
7164,thinking,thinking,NN
7165,potoatoe,potoatoe,NN
7166,potaoes,potaoes,NNS
7167,belgians,belgians,NNS
7168,salman,salman,NN
7169,khan,khan,NN
7170,answer,answer,NN
7171,salmankhan,salmankhan,NN
7172,crews,crews,NNS
7173,interviewers,interviewers,NNS
7174,celebrity,celebrity,NN
7175,squirrrel,squirrrel,NN
7176,Squirrel,Squirrel,NN
7177,squirre,squirre,NN
7178,gaming,gaming,NN
7179,Mincemeat,Mincemeat,NN
7180,baggie,baggie,NN
7181,Womens,Womens,NNS
7182,squat,squat,NN
7183,roundhouse,roundhouse,NN
7184,mne,mne,NNS
7185,corriander,corriander,NN
7186,basil,basil,NN
7187,chimichurri,chimichurri,NN
7188,chimichuri,chimichuri,NN
7189,bookcase,bookcase,NN
7190,bookshelves,bookshelves,NNS
7191,logo,logo,NN
7192,nirvana,nirvana,NNS
7193,cafe,cafe,NN
7194,togther,togther,NN
7195,somethiung,somethiung,NN
7196,wears,wears,NNS
7197,defense,defense,NN
7198,persin,persin,NN
7199,slit,slit,NN
7200,alive,alive,NN
7201,guts,guts,NNS
7202,guttung,guttung,NN
7203,whisker,whisker,NN
7204,leicht,leicht,NN
7205,gemacht,gemacht,NN
7206,pepare,pepare,NN
7207,stiff,stiff,NN
7208,Eggwhites,Eggwhites,NNS
7209,TABLE,TABLE,NN
7210,vegetabls,vegetabls,NN
7211,scorpion,scorpion,NN
7212,decorating,decorating,NN
7213,terrapin,terrapin,NN
7214,tore,tore,NN
7215,casserole,casserole,NN
7216,powders,powders,NNS
7217,quail,quail,NN
7218,fowl,fowl,NN
7219,Quail,Quail,NN
7220,Spices,Spices,NNS
7221,whole,whole,NN
7222,quails,quails,NNS
7223,chicke,chicke,NN
7224,Pinches,Pinches,NNS
7225,folklore,folklore,NN
7226,ravi,ravi,NN
7227,bagels,bagels,NNS
7228,bagel,bagel,NN
7229,bakery,bakery,NN
7230,brownies,brownies,NNS
7231,mobiles,mobiles,NNS
7232,pay,pay,NN
7233,huntress,huntress,NN
7234,A..man..plays,A..man..plays,NNS
7235,a..guitar,a..guitar,NN
7236,buns,buns,NN
7237,crips,crips,NNS
7238,crisps,crisps,NN
7239,waist,waist,NN
7240,swiming,swiming,NN
7241,movieÔ,movieÔ,NN
7242,boyfriend,boyfriend,NN
7243,dials,dials,NNS
7244,motorcar,motorcar,NN
7245,stopped,stopped,NN
7246,blond,blond,NN
7247,mazhida,mazhida,NN
7248,dancint,dancint,NN
7249,dense,dense,NN
7250,sizzles,sizzles,NNS
7251,geter,geter,NN
7252,mesh,mesh,NN
7253,pinches,pinches,NNS
7254,nimals,nimals,NNS
7255,lady'hand,lady'hand,NN
7256,chimpange,chimpange,NN
7257,butterball,butterball,NN
7258,fear,fear,NN
7259,pupy,pupy,NN
7260,begins,begins,NNS
7261,tooth,tooth,NNS
7262,together,together,NN
7263,cushions,cushions,NNS
7264,lesbians,lesbians,NNS
7265,sill,sill,NN
7266,ballerina,ballerina,NN
7267,ballet,ballet,NN
7268,toes,toes,NNS
7269,Sequence,Sequence,NN
7270,organ,organ,NN
7271,piano/keyboard,piano/keyboard,NN
7272,Doors,Doors,NNPS
7273,bands,bands,NNS
7274,mousse,mousse,NN
7275,haires,haires,NNS
7276,twists,twists,NNS
7277,ponitel,ponitel,NN
7278,fried,fried,NN
7279,Storm,Storm,NN
7280,Toy,Toy,NN
7281,Train,Train,NN
7282,Model,Model,NN
7283,chapati,chapati,NNS
7284,rpti,rpti,NNS
7285,paratha,paratha,NN
7286,margerine,margerine,NN
7287,chappati,chappati,NN
7288,Football,Football,NN
7289,mandarin,mandarin,NN
7290,oranges,oranges,NNS
7291,banto,banto,NN
7292,sprinkling,sprinkling,NN
7293,curve,curve,NN
7294,esculator,esculator,NN
7295,bannister,bannister,NN
7296,bum,bum,NN
7297,handrail,handrail,NN
7298,escaltor,escaltor,NN
7299,acsillator,acsillator,NN
7300,giril,giril,NN
7301,escalater,escalater,NN
